"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","condition","question","roomNum","sameRoom","context"
"null","","null","html-keyboard-response","109","624614","0.0-5.0-2.17","blank","","","","","","","","","","","","","","",""
"5434.795000124723","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/74.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","110","630050","0.0-5.0-3.17","roomType","8092","2","","","","","","","","","4","","3","",""
"null","","null","html-keyboard-response","111","630550","0.0-5.0-4.17","blank","","","","","","","","","","","","","","",""
"268.67500017397106","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/74.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","112","630820","0.0-5.0-5.17","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","631321","0.0-5.0-0.18","fixation","","","","","","","","","","","","","","",""
"8743.079999927431","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/71.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/39.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/61.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/70.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","114","640065","0.0-5.0-1.18","temporalOrder","8092","3","71","images/stimuli/70.png","images/stimuli/39.png","-5","1","images/stimuli/61.png","12","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","4","0","across"
"null","","null","html-keyboard-response","115","640566","0.0-5.0-2.18","blank","","","","","","","","","","","","","","",""
"749.5899999048561","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/71.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","116","641317","0.0-5.0-3.18","roomType","8092","1","","","","","","","","","4","","4","",""
"null","","null","html-keyboard-response","117","641818","0.0-5.0-4.18","blank","","","","","","","","","","","","","","",""
"441.5049999952316","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/71.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","118","642261","0.0-5.0-5.18","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","642762","0.0-5.0-0.19","fixation","","","","","","","","","","","","","","",""
"11210.590000031516","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/19.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/73.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/6.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/7.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","120","653974","0.0-5.0-1.19","temporalOrder","8092","3","19","images/stimuli/7.png","images/stimuli/73.png","-64","1","images/stimuli/6.png","4","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","41","1","within-walls"
"null","","null","html-keyboard-response","121","654475","0.0-5.0-2.19","blank","","","","","","","","","","","","","","",""
"5790.764999808744","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/19.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","122","660267","0.0-5.0-3.19","roomType","8092","2","","","","","","","","","4","","41","",""
"null","","null","html-keyboard-response","123","660768","0.0-5.0-4.19","blank","","","","","","","","","","","","","","",""
"677.4500000756234","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/19.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","124","661447","0.0-5.0-5.19","tableNum","8092","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","661947","0.0-5.0-0.20","fixation","","","","","","","","","","","","","","",""
"5064.619999844581","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/20.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/50.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/68.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/10.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","126","667013","0.0-5.0-1.20","temporalOrder","8092","3","20","images/stimuli/10.png","images/stimuli/50.png","-7","1","images/stimuli/68.png","22","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","29","1","within-walls"
"null","","null","html-keyboard-response","127","667514","0.0-5.0-2.20","blank","","","","","","","","","","","","","","",""
"3177.57000005804","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/20.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","128","670693","0.0-5.0-3.20","roomType","8092","2","","","","","","","","","4","","29","",""
"null","","null","html-keyboard-response","129","671194","0.0-5.0-4.20","blank","","","","","","","","","","","","","","",""
"1201.1750000528991","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/20.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","130","672396","0.0-5.0-5.20","tableNum","8092","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","131","672897","0.0-5.0-0.21","fixation","","","","","","","","","","","","","","",""
"10121.610000031069","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/76.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/0.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/51.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/67.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","132","683020","0.0-5.0-1.21","temporalOrder","8092","2","76","images/stimuli/51.png","images/stimuli/0.png","-20","1","images/stimuli/67.png","29","3","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","19","0","across"
"null","","null","html-keyboard-response","133","683521","0.0-5.0-2.21","blank","","","","","","","","","","","","","","",""
"7211.194999981672","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/76.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","134","690734","0.0-5.0-3.21","roomType","8092","2","","","","","","","","","4","","19","",""
"null","","null","html-keyboard-response","135","691235","0.0-5.0-4.21","blank","","","","","","","","","","","","","","",""
"729.6100000385195","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/76.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","136","691966","0.0-5.0-5.21","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","137","692468","0.0-5.0-0.22","fixation","","","","","","","","","","","","","","",""
"16792.464999947697","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/86.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/49.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/61.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/65.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","138","709261","0.0-5.0-1.22","temporalOrder","8092","3","86","images/stimuli/65.png","images/stimuli/61.png","-10","2","images/stimuli/49.png","21","1","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","15","0","across"
"null","","null","html-keyboard-response","139","709762","0.0-5.0-2.22","blank","","","","","","","","","","","","","","",""
"528.0999999959022","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/86.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","140","710292","0.0-5.0-3.22","roomType","8092","2","","","","","","","","","4","","15","",""
"null","","null","html-keyboard-response","141","710794","0.0-5.0-4.22","blank","","","","","","","","","","","","","","",""
"1605.31000001356","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/86.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","142","712400","0.0-5.0-5.22","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","143","712901","0.0-5.0-0.23","fixation","","","","","","","","","","","","","","",""
"12254.554999992251","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/48.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/20.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/64.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/57.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","144","725157","0.0-5.0-1.23","temporalOrder","8092","1","48","images/stimuli/20.png","images/stimuli/64.png","-31","2","images/stimuli/57.png","16","3","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","28","0","across"
"null","","null","html-keyboard-response","145","725660","0.0-5.0-2.23","blank","","","","","","","","","","","","","","",""
"2835.664999904111","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/48.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","146","728497","0.0-5.0-3.23","roomType","8092","1","","","","","","","","","4","","28","",""
"null","","null","html-keyboard-response","147","728999","0.0-5.0-4.23","blank","","","","","","","","","","","","","","",""
"291.36500018648803","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/48.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","148","729292","0.0-5.0-5.23","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","149","729793","0.0-5.0-0.24","fixation","","","","","","","","","","","","","","",""
"14365.19500007853","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/59.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/40.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/38.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","150","744159","0.0-5.0-1.24","temporalOrder","8092","2","10","images/stimuli/40.png","images/stimuli/59.png","-4","1","images/stimuli/38.png","28","3","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","29","0","across"
"null","","null","html-keyboard-response","151","744661","0.0-5.0-2.24","blank","","","","","","","","","","","","","","",""
"2239.7499999497086","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","152","746902","0.0-5.0-3.24","roomType","8092","2","","","","","","","","","4","","29","",""
"null","","null","html-keyboard-response","153","747403","0.0-5.0-4.24","blank","","","","","","","","","","","","","","",""
"233.82500000298023","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","154","747638","0.0-5.0-5.24","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","155","748138","0.0-5.0-0.25","fixation","","","","","","","","","","","","","","",""
"6782.409999985248","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/44.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/14.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/71.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/58.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","156","754922","0.0-5.0-1.25","temporalOrder","8092","2","44","images/stimuli/71.png","images/stimuli/58.png","-3","3","images/stimuli/14.png","70","1","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","4","1","within-no-walls"
"null","","null","html-keyboard-response","157","755422","0.0-5.0-2.25","blank","","","","","","","","","","","","","","",""
"8993.765000021085","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/44.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","158","764417","0.0-5.0-3.25","roomType","8092","1","","","","","","","","","4","","4","",""
"null","","null","html-keyboard-response","159","764919","0.0-5.0-4.25","blank","","","","","","","","","","","","","","",""
"199.8250000178814","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/44.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","160","765120","0.0-5.0-5.25","tableNum","8092","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","161","765621","0.0-5.0-0.26","fixation","","","","","","","","","","","","","","",""
"17007.775000063702","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/21.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/29.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/14.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/75.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","162","782630","0.0-5.0-1.26","temporalOrder","8092","3","21","images/stimuli/75.png","images/stimuli/29.png","-33","1","images/stimuli/14.png","3","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","37","0","across"
"null","","null","html-keyboard-response","163","783130","0.0-5.0-2.26","blank","","","","","","","","","","","","","","",""
"5733.985000057146","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/21.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","164","788866","0.0-5.0-3.26","roomType","8092","2","","","","","","","","","4","","37","",""
"null","","null","html-keyboard-response","165","789367","0.0-5.0-4.26","blank","","","","","","","","","","","","","","",""
"261.07500004582107","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/21.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","166","789629","0.0-5.0-5.26","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","167","790129","0.0-5.0-0.27","fixation","","","","","","","","","","","","","","",""
"7671.459999866784","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/7.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/44.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/9.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/6.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","168","797802","0.0-5.0-1.27","temporalOrder","8092","2","7","images/stimuli/9.png","images/stimuli/44.png","-75","1","images/stimuli/6.png","3","3","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","41","0","across"
"null","","null","html-keyboard-response","169","798303","0.0-5.0-2.27","blank","","","","","","","","","","","","","","",""
"3789.470000192523","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/7.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","170","802094","0.0-5.0-3.27","roomType","8092","2","","","","","","","","","4","","41","",""
"null","","null","html-keyboard-response","171","802595","0.0-5.0-4.27","blank","","","","","","","","","","","","","","",""
"90.9549999050796","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/7.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","172","802687","0.0-5.0-5.27","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","173","803188","0.0-5.0-0.28","fixation","","","","","","","","","","","","","","",""
"7201.905000023544","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/24.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/45.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/47.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/56.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","174","810391","0.0-5.0-1.28","temporalOrder","8092","3","24","images/stimuli/56.png","images/stimuli/47.png","-47","2","images/stimuli/45.png","7","1","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","24","0","across"
"null","","null","html-keyboard-response","175","810892","0.0-5.0-2.28","blank","","","","","","","","","","","","","","",""
"2797.1200000029057","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/24.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","176","813690","0.0-5.0-3.28","roomType","8092","1","","","","","","","","","4","","24","",""
"null","","null","html-keyboard-response","177","814191","0.0-5.0-4.28","blank","","","","","","","","","","","","","","",""
"164.1149998176843","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/24.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","178","814356","0.0-5.0-5.28","tableNum","8092","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","179","814857","0.0-5.0-0.29","fixation","","","","","","","","","","","","","","",""
"11901.469999924302","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/70.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/9.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/4.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/69.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","180","826760","0.0-5.0-1.29","temporalOrder","8092","3","70","images/stimuli/69.png","images/stimuli/4.png","-7","2","images/stimuli/9.png","74","1","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","5","1","within-walls"
"null","","null","html-keyboard-response","181","827261","0.0-5.0-2.29","blank","","","","","","","","","","","","","","",""
"3444.480000063777","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/70.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","182","830707","0.0-5.0-3.29","roomType","8092","2","","","","","","","","","4","","5","",""
"null","","null","html-keyboard-response","183","831208","0.0-5.0-4.29","blank","","","","","","","","","","","","","","",""
"105.05500016734004","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/70.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","184","831314","0.0-5.0-5.29","tableNum","8092","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","185","831815","0.0-5.0-0.30","fixation","","","","","","","","","","","","","","",""
"5930.255000013858","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/45.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/48.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/66.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/81.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","186","837746","0.0-5.0-1.30","temporalOrder","8092","1","45","images/stimuli/48.png","images/stimuli/81.png","-44","3","images/stimuli/66.png","11","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","28","1","within-no-walls"
"null","","null","html-keyboard-response","187","838247","0.0-5.0-2.30","blank","","","","","","","","","","","","","","",""
