"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","condition","question","roomNum","sameRoom","context"
"2241.1900000006426","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/32.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","14","128784","0.0-5.0-3.1","roomType","8072","2","","","","","","","","","4","","11","",""
"null","","null","html-keyboard-response","15","129285","0.0-5.0-4.1","blank","","","","","","","","","","","","","","",""
"7142.359999998007","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/32.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","16","136428","0.0-5.0-5.1","tableNum","8072","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","17","136929","0.0-5.0-0.2","fixation","","","","","","","","","","","","","","",""
"4963.615000015125","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/17.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/7.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/52.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/36.png' style='width:100%'>3</p></div></div>","50","html-keyboard-response","18","141893","0.0-5.0-1.2","temporalOrder","8072","3","17","images/stimuli/36.png","images/stimuli/52.png","-5","2","images/stimuli/7.png","50","1","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","16","0","across"
"null","","null","html-keyboard-response","19","142395","0.0-5.0-2.2","blank","","","","","","","","","","","","","","",""
"3710.990000021411","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/17.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","20","146107","0.0-5.0-3.2","roomType","8072","1","","","","","","","","","4","","16","",""
"null","","null","html-keyboard-response","21","146608","0.0-5.0-4.2","blank","","","","","","","","","","","","","","",""
"3773.105000000214","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/17.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","22","150382","0.0-5.0-5.2","tableNum","8072","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","23","150883","0.0-5.0-0.3","fixation","","","","","","","","","","","","","","",""
"4964.9849999987055","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/79.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/4.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/14.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/29.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","24","155849","0.0-5.0-1.3","temporalOrder","8072","3","79","images/stimuli/29.png","images/stimuli/4.png","-38","1","images/stimuli/14.png","37","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","20","0","across"
"null","","null","html-keyboard-response","25","156350","0.0-5.0-2.3","blank","","","","","","","","","","","","","","",""
"2287.6999999862164","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/79.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","26","158638","0.0-5.0-3.3","roomType","8072","1","","","","","","","","","4","","20","",""
"null","","null","html-keyboard-response","27","159139","0.0-5.0-4.3","blank","","","","","","","","","","","","","","",""
"1393.339999980526","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/79.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","28","160533","0.0-5.0-5.3","tableNum","8072","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","29","161035","0.0-5.0-0.4","fixation","","","","","","","","","","","","","","",""
"18761.739999987185","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/59.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/40.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/38.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","30","179797","0.0-5.0-1.4","temporalOrder","8072","2","10","images/stimuli/40.png","images/stimuli/59.png","-4","1","images/stimuli/38.png","28","3","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","29","0","across"
"null","","null","html-keyboard-response","31","180299","0.0-5.0-2.4","blank","","","","","","","","","","","","","","",""
"3882.8900000080466","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","32","184183","0.0-5.0-3.4","roomType","8072","2","","","","","","","","","4","","29","",""
"null","","null","html-keyboard-response","33","184684","0.0-5.0-4.4","blank","","","","","","","","","","","","","","",""
"1469.329999992624","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/10.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","34","186154","0.0-5.0-5.4","tableNum","8072","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","35","186656","0.0-5.0-0.5","fixation","","","","","","","","","","","","","","",""
"12178.715000016382","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/66.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/67.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/23.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/48.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","36","198835","0.0-5.0-1.5","temporalOrder","8072","1","66","images/stimuli/67.png","images/stimuli/48.png","-10","3","images/stimuli/23.png","5","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","33","0","across"
"null","","null","html-keyboard-response","37","199336","0.0-5.0-2.5","blank","","","","","","","","","","","","","","",""
"3569.9749999912456","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/66.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","38","202907","0.0-5.0-3.5","roomType","8072","2","","","","","","","","","4","","33","",""
"null","","null","html-keyboard-response","39","203408","0.0-5.0-4.5","blank","","","","","","","","","","","","","","",""
"2995.2699999848846","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/66.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","40","206404","0.0-5.0-5.5","tableNum","8072","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","41","206905","0.0-5.0-0.6","fixation","","","","","","","","","","","","","","",""
"8425.914999999804","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/40.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/18.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/42.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/15.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","42","215331","0.0-5.0-1.6","temporalOrder","8072","1","40","images/stimuli/18.png","images/stimuli/15.png","-22","3","images/stimuli/42.png","28","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","30","1","within-no-walls"
"null","","null","html-keyboard-response","43","215833","0.0-5.0-2.6","blank","","","","","","","","","","","","","","",""
"2358.6899999936577","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/40.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","44","218193","0.0-5.0-3.6","roomType","8072","1","","","","","","","","","4","","30","",""
"null","","null","html-keyboard-response","45","218696","0.0-5.0-4.6","blank","","","","","","","","","","","","","","",""
"2336.7249999719206","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/40.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","49","html-keyboard-response","46","221033","0.0-5.0-5.6","tableNum","8072","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","47","221535","0.0-5.0-0.7","fixation","","","","","","","","","","","","","","",""
"4214.429999992717","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/82.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/61.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/57.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/66.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","48","225750","0.0-5.0-1.7","temporalOrder","8072","3","82","images/stimuli/66.png","images/stimuli/61.png","-45","1","images/stimuli/57.png","7","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","33","1","within-walls"
"null","","null","html-keyboard-response","49","226252","0.0-5.0-2.7","blank","","","","","","","","","","","","","","",""
"5223.794999998063","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/82.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","50","231477","0.0-5.0-3.7","roomType","8072","2","","","","","","","","","4","","33","",""
"null","","null","html-keyboard-response","51","231978","0.0-5.0-4.7","blank","","","","","","","","","","","","","","",""
"806.4000000013039","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/82.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","52","232785","0.0-5.0-5.7","tableNum","8072","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","53","233286","0.0-5.0-0.8","fixation","","","","","","","","","","","","","","",""
"5337.699999974575","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/75.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/54.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/56.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/9.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","54","238624","0.0-5.0-1.8","temporalOrder","8072","1","75","images/stimuli/54.png","images/stimuli/56.png","-26","2","images/stimuli/9.png","8","3","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","38","1","within-no-walls"
"null","","null","html-keyboard-response","55","239125","0.0-5.0-2.8","blank","","","","","","","","","","","","","","",""
"2078.009999997448","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/75.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","56","241204","0.0-5.0-3.8","roomType","8072","1","","","","","","","","","4","","38","",""
"null","","null","html-keyboard-response","57","241706","0.0-5.0-4.8","blank","","","","","","","","","","","","","","",""
"792.1749999804888","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/75.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","58","242499","0.0-5.0-5.8","tableNum","8072","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","59","243000","0.0-5.0-0.9","fixation","","","","","","","","","","","","","","",""
"6090.674999984913","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/70.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/9.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/4.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/69.png' style='width:100%'>3</p></div></div>","51","html-keyboard-response","60","249091","0.0-5.0-1.9","temporalOrder","8072","3","70","images/stimuli/69.png","images/stimuli/4.png","-7","2","images/stimuli/9.png","74","1","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","5","1","within-walls"
"null","","null","html-keyboard-response","61","249592","0.0-5.0-2.9","blank","","","","","","","","","","","","","","",""
"1477.4099999922328","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/70.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","50","html-keyboard-response","62","251071","0.0-5.0-3.9","roomType","8072","2","","","","","","","","","4","","5","",""
"null","","null","html-keyboard-response","63","251571","0.0-5.0-4.9","blank","","","","","","","","","","","","","","",""
"648.9400000136811","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/70.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","64","252221","0.0-5.0-5.9","tableNum","8072","2","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","65","252722","0.0-5.0-0.10","fixation","","","","","","","","","","","","","","",""
"7593.364999978803","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?</p><p><img src= 'images/stimuli/54.png' style='width: 33%'></p><div class='row'><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/28.png' style='width:100%'>1</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/13.png' style='width:100%'>2</p></div><div class='threeColumn'><p style='float: left; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/14.png' style='width:100%'>3</p></div></div>","49","html-keyboard-response","66","260316","0.0-5.0-1.10","temporalOrder","8072","3","54","images/stimuli/14.png","images/stimuli/28.png","-30","1","images/stimuli/13.png","4","2","4","In the video you just watched, which one of the three objects at the bottom of the screen appeared immediately after this object?","38","0","across"
"null","","null","html-keyboard-response","67","260817","0.0-5.0-2.10","blank","","","","","","","","","","","","","","",""
"3584.7950000024866","<p>In the video you just watched, in which room did this object appear?</p><p><img src= 'images/stimuli/54.png' style='width: 33%'></p><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/nw_room.png' style='width:50%'></p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'><img src= 'images/stimuli/ww_room.png' style='width:50%'></p></div></div><div class='row'><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>1</p></div><div class='twoColumn'><p style='float: center; font-size: 20pt; text-align: center;'>2</p></div>","49","html-keyboard-response","68","264403","0.0-5.0-3.10","roomType","8072","1","","","","","","","","","4","","38","",""
"null","","null","html-keyboard-response","69","264903","0.0-5.0-4.10","blank","","","","","","","","","","","","","","",""
"769.1050000139512","<p>In the video you just watched, on which table did the object appear?</p><p><img src= 'images/stimuli/54.png' style='width: 33%'></p><img src= 'images/stimuli/nw_table.png' style='width:33%'>","50","html-keyboard-response","70","265673","0.0-5.0-5.10","tableNum","8072","3","","","","","","","","","4","","","",""
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","71","266175","0.0-5.0-0.11","fixation","","","","","","","","","","","","","","",""
