"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","worker_id","corr_resp","probe","target","foil1","dist1","foil1Pos","foil2","dist2","foil2Pos","subjCond","questionOrder","counterbalance_condition","question","roomNum","roomType","sameRoom","context","targetTable","foil1Table","foil2Table","imageSize"
"128","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/41.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/51.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/7.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/60.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","72","33081","0.0-3.0-1.34","temporalOrder1","10378","3","41","images/stimuli/60.png","images/stimuli/51.png","-23","1","images/stimuli/7.png","20","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","31","o","1","within","3","2","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","73","33584","0.0-3.0-0.35","fixation","","","","","","","","","","","","","","","","","","","","","",""
"349","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/45.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/39.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/16.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/59.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","74","33935","0.0-3.0-1.35","temporalOrder1","10378","3","45","images/stimuli/59.png","images/stimuli/39.png","-52","1","images/stimuli/16.png","15","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","28","o","0","across","2","2","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","75","34440","0.0-3.0-0.36","fixation","","","","","","","","","","","","","","","","","","","","","",""
"222","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/21.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/55.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/5.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","76","34662","0.0-3.0-1.36","temporalOrder1","10378","1","21","images/stimuli/55.png","images/stimuli/5.png","-40","3","images/stimuli/78.png","14","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","37","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","77","35165","0.0-3.0-0.37","fixation","","","","","","","","","","","","","","","","","","","","","",""
"324","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/12.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/35.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/27.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/52.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","78","35492","0.0-3.0-1.37","temporalOrder1","10378","2","12","images/stimuli/27.png","images/stimuli/35.png","-11","1","images/stimuli/52.png","11","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","8","o","1","within","3","2","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","79","35997","0.0-3.0-0.38","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1484","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/40.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/10.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/2.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","80","37484","0.0-3.0-1.38","temporalOrder1","10378","1","40","images/stimuli/10.png","images/stimuli/53.png","-33","3","images/stimuli/2.png","19","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","30","o","0","across","2","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","81","37993","0.0-3.0-0.39","fixation","","","","","","","","","","","","","","","","","","","","","",""
"1994","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/16.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/13.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/34.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/77.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","82","39989","0.0-3.0-1.39","temporalOrder1","10378","2","16","images/stimuli/34.png","images/stimuli/77.png","-58","3","images/stimuli/13.png","10","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","35","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","83","40499","0.0-3.0-0.40","fixation","","","","","","","","","","","","","","","","","","","","","",""
"322","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/5.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/36.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","84","40823","0.0-3.0-1.40","temporalOrder1","10378","1","5","images/stimuli/36.png","images/stimuli/58.png","-30","3","images/stimuli/51.png","5","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","17","o","1","within","3","3","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","85","41329","0.0-3.0-0.41","fixation","","","","","","","","","","","","","","","","","","","","","",""
"285","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/48.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/57.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/45.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","86","41616","0.0-3.0-1.41","temporalOrder1","10378","3","48","images/stimuli/45.png","images/stimuli/58.png","-52","2","images/stimuli/57.png","16","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","28","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","87","42120","0.0-3.0-0.42","fixation","","","","","","","","","","","","","","","","","","","","","",""
"395","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/52.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/63.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/53.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/81.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","88","42517","0.0-3.0-1.42","temporalOrder1","10378","2","52","images/stimuli/53.png","images/stimuli/81.png","-16","3","images/stimuli/63.png","9","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","14","o","0","across","2","2","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","89","43021","0.0-3.0-0.43","fixation","","","","","","","","","","","","","","","","","","","","","",""
"322","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/63.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/37.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/80.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/83.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","90","43345","0.0-3.0-1.43","temporalOrder1","10378","1","63","images/stimuli/37.png","images/stimuli/83.png","-12","3","images/stimuli/80.png","6","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","18","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","91","43849","0.0-3.0-0.44","fixation","","","","","","","","","","","","","","","","","","","","","",""
"398","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/13.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/42.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/68.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","92","44249","0.0-3.0-1.44","temporalOrder1","10378","2","13","images/stimuli/68.png","images/stimuli/28.png","-34","3","images/stimuli/42.png","7","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","40","o","1","within","3","3","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","93","44753","0.0-3.0-0.45","fixation","","","","","","","","","","","","","","","","","","","","","",""
"564","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/68.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/40.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/2.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/78.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","94","45319","0.0-3.0-1.45","temporalOrder1","10378","2","68","images/stimuli/2.png","images/stimuli/40.png","-20","1","images/stimuli/78.png","9","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","40","o","0","across","2","2","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","95","45824","0.0-3.0-0.46","fixation","","","","","","","","","","","","","","","","","","","","","",""
"451","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/35.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/4.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/87.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","96","46275","0.0-3.0-1.46","temporalOrder1","10378","2","35","images/stimuli/58.png","images/stimuli/4.png","-3","1","images/stimuli/87.png","39","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","3","o","0","across","2","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","97","46778","0.0-3.0-0.47","fixation","","","","","","","","","","","","","","","","","","","","","",""
"285","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/65.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/30.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/86.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/15.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","98","47065","0.0-3.0-1.47","temporalOrder1","10378","2","65","images/stimuli/86.png","images/stimuli/30.png","-3","1","images/stimuli/15.png","6","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","16","o","0","across","2","3","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","99","47571","0.0-3.0-0.48","fixation","","","","","","","","","","","","","","","","","","","","","",""
"325","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/19.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/79.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/13.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/6.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","100","47897","0.0-3.0-1.48","temporalOrder1","10378","2","19","images/stimuli/13.png","images/stimuli/79.png","-41","1","images/stimuli/6.png","4","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","41","o","0","across","2","3","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","101","48401","0.0-3.0-0.49","fixation","","","","","","","","","","","","","","","","","","","","","",""
"502","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/77.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/81.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/28.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","102","48905","0.0-3.0-1.49","temporalOrder1","10378","1","77","images/stimuli/81.png","images/stimuli/58.png","-8","3","images/stimuli/28.png","34","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","6","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","103","49410","0.0-3.0-0.50","fixation","","","","","","","","","","","","","","","","","","","","","",""
"374","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/73.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/12.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/37.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/71.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","104","49787","0.0-3.0-1.50","temporalOrder1","10378","1","73","images/stimuli/12.png","images/stimuli/71.png","-9","3","images/stimuli/37.png","18","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","9","o","0","across","2","3","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","105","50290","0.0-3.0-0.51","fixation","","","","","","","","","","","","","","","","","","","","","",""
"590","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/31.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/55.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/85.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/49.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","106","50882","0.0-3.0-1.51","temporalOrder1","10378","3","31","images/stimuli/49.png","images/stimuli/85.png","-7","2","images/stimuli/55.png","21","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","26","o","1","within","3","2","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","107","51386","0.0-3.0-0.52","fixation","","","","","","","","","","","","","","","","","","","","","",""
"330","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/26.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/4.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/55.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/80.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","108","51718","0.0-3.0-1.52","temporalOrder1","10378","3","26","images/stimuli/80.png","images/stimuli/4.png","-41","1","images/stimuli/55.png","30","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","22","o","0","across","2","3","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","109","52221","0.0-3.0-0.53","fixation","","","","","","","","","","","","","","","","","","","","","",""
"248","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/69.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/47.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/50.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/70.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","110","52472","0.0-3.0-1.53","temporalOrder1","10378","3","69","images/stimuli/70.png","images/stimuli/47.png","-9","1","images/stimuli/50.png","40","2","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","5","o","1","within","3","2","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","111","52979","0.0-3.0-0.54","fixation","","","","","","","","","","","","","","","","","","","","","",""
"200","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/79.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/10.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/51.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/83.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","112","53179","0.0-3.0-1.54","temporalOrder1","10378","2","79","images/stimuli/51.png","images/stimuli/83.png","-16","3","images/stimuli/10.png","18","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","20","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","113","53683","0.0-3.0-0.55","fixation","","","","","","","","","","","","","","","","","","","","","",""
"169","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/28.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/84.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/85.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/59.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","114","53853","0.0-3.0-1.55","temporalOrder1","10378","2","28","images/stimuli/85.png","images/stimuli/84.png","-32","1","images/stimuli/59.png","8","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","23","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","115","54358","0.0-3.0-0.56","fixation","","","","","","","","","","","","","","","","","","","","","",""
"161","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/36.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/57.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/17.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/72.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","116","54520","0.0-3.0-1.56","temporalOrder1","10378","2","36","images/stimuli/17.png","images/stimuli/72.png","-4","3","images/stimuli/57.png","39","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","17","o","0","across","2","2","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","117","55025","0.0-3.0-0.57","fixation","","","","","","","","","","","","","","","","","","","","","",""
"367","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/59.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/67.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/1.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/81.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","50","html-keyboard-response","118","55392","0.0-3.0-1.57","temporalOrder1","10378","2","59","images/stimuli/1.png","images/stimuli/81.png","-43","3","images/stimuli/67.png","13","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","27","o","1","within","3","2","2","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","119","55896","0.0-3.0-0.58","fixation","","","","","","","","","","","","","","","","","","","","","",""
"149","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/30.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/50.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/52.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/0.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","120","56045","0.0-3.0-1.58","temporalOrder1","10378","2","30","images/stimuli/52.png","images/stimuli/0.png","-10","3","images/stimuli/50.png","22","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","14","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","121","56549","0.0-3.0-0.59","fixation","","","","","","","","","","","","","","","","","","","","","",""
"264","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/37.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/53.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/5.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/80.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","122","56814","0.0-3.0-1.59","temporalOrder1","10378","2","37","images/stimuli/5.png","images/stimuli/53.png","-9","1","images/stimuli/80.png","7","3","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","18","o","0","across","2","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","123","57319","0.0-3.0-0.60","fixation","","","","","","","","","","","","","","","","","","","","","",""
"378","<p>In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?</p><div class='grid'><img class='top' src='images/stimuli/54.png' style='width:341.38790035587186px;height: 265px;'><div class='threeColumn'><img src='images/stimuli/11.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>1</div></div><div class='threeColumn'><img src='images/stimuli/58.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>2</div></div><div class='threeColumn'><img src='images/stimuli/75.png' style='width:341.38790035587186px;height: 265px;'><div class='num'>3</div></div></div>","49","html-keyboard-response","124","57699","0.0-3.0-1.60","temporalOrder1","10378","3","54","images/stimuli/75.png","images/stimuli/58.png","-72","2","images/stimuli/11.png","8","1","2","0","2","In the video you just watched, which one of the three objects at the bottom of the screen appeared <strong>immediately before</strong> this object?","38","o","1","within","3","3","3","0.3143534994068802"
"null","<div style=""font-size:60px;"">+</div>","null","html-keyboard-response","125","58203","0.0-3.0-0.61","fixation","","","","","","","","","","","","","","","","","","","","","",""
