"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","test_part","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"","html-keyboard-response","13","87184","0.0-2.0-5.1","4462","<img src= images/stimuli/66.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","14","87685","0.0-2.0-0.2","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","15","98489","0.0-2.0-1.2","10799","<img src= images/stimuli/70.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/71.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/77.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/58.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","70","images/stimuli/71.png","images/stimuli/58.png","images/stimuli/77.png","0","What came before this object?","5","0","across"
"","html-keyboard-response","16","98990","0.0-2.0-2.2","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","17","101996","0.0-2.0-3.2","3005","<img src= images/stimuli/70.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","0","","5","",""
"","html-keyboard-response","18","102498","0.0-2.0-4.2","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","19","104311","0.0-2.0-5.2","1811","<img src= images/stimuli/70.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","20","104813","0.0-2.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","21","112408","0.0-2.0-1.3","7589","<img src= images/stimuli/3.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/67.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/23.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/25.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","3","images/stimuli/67.png","images/stimuli/25.png","images/stimuli/23.png","0","What came before this object?","34","1","within-no-walls"
"","html-keyboard-response","22","112911","0.0-2.0-2.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","23","115848","0.0-2.0-3.3","2932","<img src= images/stimuli/3.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","0","","34","",""
"","html-keyboard-response","24","116349","0.0-2.0-4.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","25","117369","0.0-2.0-5.3","1016","<img src= images/stimuli/3.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","26","117871","0.0-2.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","27","122768","0.0-2.0-1.4","4892","<img src= images/stimuli/53.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/46.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/64.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","3","53","images/stimuli/64.png","images/stimuli/46.png","images/stimuli/72.png","0","What came before this object?","13","1","within-walls"
"","html-keyboard-response","28","123269","0.0-2.0-2.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","29","126029","0.0-2.0-3.4","2758","<img src= images/stimuli/53.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","0","","13","",""
"","html-keyboard-response","30","126532","0.0-2.0-4.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","31","127276","0.0-2.0-5.4","741","<img src= images/stimuli/53.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","32","127778","0.0-2.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","33","136201","0.0-2.0-1.5","8419","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/47.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/70.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","74","images/stimuli/35.png","images/stimuli/47.png","images/stimuli/70.png","0","What came before this object?","3","1","within-walls"
"","html-keyboard-response","34","136702","0.0-2.0-2.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","35","138808","0.0-2.0-3.5","2104","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","0","","3","",""
"","html-keyboard-response","36","139309","0.0-2.0-4.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","37","140824","0.0-2.0-5.5","1514","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","38","141325","0.0-2.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","39","146549","0.0-2.0-1.6","5219","<img src= images/stimuli/69.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/70.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","69","images/stimuli/70.png","images/stimuli/35.png","images/stimuli/22.png","0","What came before this object?","5","1","within-walls"
"","html-keyboard-response","40","147049","0.0-2.0-2.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","41","149252","0.0-2.0-3.6","2198","<img src= images/stimuli/69.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","0","","5","",""
"","html-keyboard-response","42","149753","0.0-2.0-4.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","43","150388","0.0-2.0-5.6","632","<img src= images/stimuli/69.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","44","150888","0.0-2.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","45","160332","0.0-2.0-1.7","9439","<img src= images/stimuli/8.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/0.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/32.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/84.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","8","images/stimuli/0.png","images/stimuli/84.png","images/stimuli/32.png","0","What came before this object?","10","0","across"
"","html-keyboard-response","46","160832","0.0-2.0-2.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","47","162567","0.0-2.0-3.7","1733","<img src= images/stimuli/8.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","0","","10","",""
"","html-keyboard-response","48","163068","0.0-2.0-4.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","49","165494","0.0-2.0-5.7","2426","<img src= images/stimuli/8.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","50","165996","0.0-2.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","51","172242","0.0-2.0-1.8","6243","<img src= images/stimuli/86.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/64.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/72.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","86","images/stimuli/72.png","images/stimuli/64.png","images/stimuli/36.png","0","What came before this object?","15","1","within-walls"
"","html-keyboard-response","52","172745","0.0-2.0-2.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","53","175197","0.0-2.0-3.8","2448","<img src= images/stimuli/86.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","0","","15","",""
"","html-keyboard-response","54","175698","0.0-2.0-4.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","55","176578","0.0-2.0-5.8","877","<img src= images/stimuli/86.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","56","177081","0.0-2.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","57","182601","0.0-2.0-1.9","5517","<img src= images/stimuli/5.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/72.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/36.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","3","5","images/stimuli/36.png","images/stimuli/72.png","images/stimuli/15.png","0","What came before this object?","17","1","within-walls"
"","html-keyboard-response","58","183103","0.0-2.0-2.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","59","185359","0.0-2.0-3.9","2254","<img src= images/stimuli/5.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","0","","17","",""
"","html-keyboard-response","60","185860","0.0-2.0-4.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","61","187175","0.0-2.0-5.9","1311","<img src= images/stimuli/5.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","62","187676","0.0-2.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","63","196443","0.0-2.0-1.10","8761","<img src= images/stimuli/9.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/7.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/38.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/2.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","9","images/stimuli/7.png","images/stimuli/2.png","images/stimuli/38.png","0","What came before this object?","42","0","across"
"","html-keyboard-response","64","196944","0.0-2.0-2.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","65","199782","0.0-2.0-3.10","2835","<img src= images/stimuli/9.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","0","","42","",""
"","html-keyboard-response","66","200283","0.0-2.0-4.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","67","201994","0.0-2.0-5.10","1710","<img src= images/stimuli/9.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","68","202496","0.0-2.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","69","207562","0.0-2.0-1.11","5063","<img src= images/stimuli/51.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/76.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/80.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/5.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","1","51","images/stimuli/76.png","images/stimuli/5.png","images/stimuli/80.png","0","What came before this object?","20","0","across"
"","html-keyboard-response","70","208063","0.0-2.0-2.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","71","210358","0.0-2.0-3.11","2291","<img src= images/stimuli/51.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","0","","20","",""
"","html-keyboard-response","72","210860","0.0-2.0-4.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","73","211417","0.0-2.0-5.11","557","<img src= images/stimuli/51.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","74","211920","0.0-2.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","75","217466","0.0-2.0-1.12","5542","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/48.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/62.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","60","images/stimuli/18.png","images/stimuli/48.png","images/stimuli/62.png","0","What came before this object?","31","0","across"
"","html-keyboard-response","76","217968","0.0-2.0-2.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","77","220206","0.0-2.0-3.12","2237","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","0","","31","",""
"","html-keyboard-response","78","220707","0.0-2.0-4.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","79","221283","0.0-2.0-5.12","574","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","80","221784","0.0-2.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","81","225610","0.0-2.0-1.13","3822","<img src= images/stimuli/32.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/73.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/64.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/46.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","32","images/stimuli/46.png","images/stimuli/73.png","images/stimuli/64.png","0","What came before this object?","11","1","within-walls"
"","html-keyboard-response","82","226111","0.0-2.0-2.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","83","227805","0.0-2.0-3.13","1691","<img src= images/stimuli/32.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","0","","11","",""
"","html-keyboard-response","84","228306","0.0-2.0-4.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","85","230670","0.0-2.0-5.13","2362","<img src= images/stimuli/32.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","86","231171","0.0-2.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","87","239259","0.0-2.0-1.14","8084","<img src= images/stimuli/27.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/0.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/69.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","27","images/stimuli/84.png","images/stimuli/69.png","images/stimuli/0.png","0","What came before this object?","8","0","across"
"","html-keyboard-response","88","239760","0.0-2.0-2.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","89","241194","0.0-2.0-3.14","1432","<img src= images/stimuli/27.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","0","","8","",""
"","html-keyboard-response","90","241694","0.0-2.0-4.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","91","241990","0.0-2.0-5.14","294","<img src= images/stimuli/27.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","92","242491","0.0-2.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","93","246896","0.0-2.0-1.15","4398","<img src= images/stimuli/14.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/54.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/57.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/13.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","14","images/stimuli/54.png","images/stimuli/57.png","images/stimuli/13.png","0","What came before this object?","39","0","across"
"","html-keyboard-response","94","247397","0.0-2.0-2.15","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","95","249901","0.0-2.0-3.15","2501","<img src= images/stimuli/14.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","0","","39","",""
"","html-keyboard-response","96","250401","0.0-2.0-4.15","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","97","250964","0.0-2.0-5.15","559","<img src= images/stimuli/14.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","0","","","",""
"","html-keyboard-response","98","251466","0.0-2.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","99","255470","0.0-2.0-1.16","4001","<img src= images/stimuli/76.png width = '400' height = '251.57232704402514'><p>What came before this object?</p><img src= images/stimuli/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/29.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/36.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","76","images/stimuli/15.png","images/stimuli/36.png","images/stimuli/29.png","0","What came before this object?","19","1","within-walls"
"","html-keyboard-response","100","255971","0.0-2.0-2.16","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","101","258076","0.0-2.0-3.16","2103","<img src= images/stimuli/76.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","0","","19","",""
"","html-keyboard-response","102","258577","0.0-2.0-4.16","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","103","259028","0.0-2.0-5.16","450","<img src= images/stimuli/76.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","0","","","",""
"","html-keyboard-response","104","259530","0.0-2.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
