"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","test_part","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"","html-keyboard-response","17","66796","0.0-2.0-3.2","2431","<img src= images/stimuli/26.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","7","","22","",""
"","html-keyboard-response","18","67300","0.0-2.0-4.2","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","19","67908","0.0-2.0-5.2","606","<img src= images/stimuli/26.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","20","68414","0.0-2.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","21","72519","0.0-2.0-1.3","4102","<img src= images/stimuli/44.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/58.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/77.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/71.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","44","images/stimuli/71.png","images/stimuli/58.png","images/stimuli/77.png","7","What came after this object?","4","0","across"
"","html-keyboard-response","22","73023","0.0-2.0-2.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","23","74220","0.0-2.0-3.3","1196","<img src= images/stimuli/44.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","7","","4","",""
"","html-keyboard-response","24","74724","0.0-2.0-4.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","25","76232","0.0-2.0-5.3","1507","<img src= images/stimuli/44.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","26","76738","0.0-2.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","27","80919","0.0-2.0-1.4","4180","<img src= images/stimuli/29.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/28.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/76.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/80.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","29","images/stimuli/80.png","images/stimuli/76.png","images/stimuli/28.png","7","What came after this object?","21","0","across"
"","html-keyboard-response","28","81422","0.0-2.0-2.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","29","82458","0.0-2.0-3.4","1034","<img src= images/stimuli/29.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","7","","21","",""
"","html-keyboard-response","30","82960","0.0-2.0-4.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","31","83470","0.0-2.0-5.4","508","<img src= images/stimuli/29.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","32","83974","0.0-2.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","33","88770","0.0-2.0-1.5","4793","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/81.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/39.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/44.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","74","images/stimuli/44.png","images/stimuli/39.png","images/stimuli/81.png","7","What came after this object?","4","1","within-walls"
"","html-keyboard-response","34","89270","0.0-2.0-2.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","35","91357","0.0-2.0-3.5","2084","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","7","","4","",""
"","html-keyboard-response","36","91860","0.0-2.0-4.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","37","92382","0.0-2.0-5.5","520","<img src= images/stimuli/74.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","38","92887","0.0-2.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","39","99419","0.0-2.0-1.6","6530","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/41.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/66.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/10.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","60","images/stimuli/41.png","images/stimuli/10.png","images/stimuli/66.png","7","What came after this object?","31","0","across"
"","html-keyboard-response","40","99923","0.0-2.0-2.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","41","102269","0.0-2.0-3.6","2344","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","7","","31","",""
"","html-keyboard-response","42","102774","0.0-2.0-4.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","43","105282","0.0-2.0-5.6","2506","<img src= images/stimuli/60.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","44","105786","0.0-2.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","45","110882","0.0-2.0-1.7","5094","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/40.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/25.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/67.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","41","images/stimuli/25.png","images/stimuli/40.png","images/stimuli/67.png","7","What came after this object?","32","1","within-walls"
"","html-keyboard-response","46","111385","0.0-2.0-2.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","47","112944","0.0-2.0-3.7","1558","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","7","","32","",""
"","html-keyboard-response","48","113446","0.0-2.0-4.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","49","113819","0.0-2.0-5.7","372","<img src= images/stimuli/41.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","50","114320","0.0-2.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","51","119420","0.0-2.0-1.8","5094","<img src= images/stimuli/71.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/35.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/70.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","71","images/stimuli/70.png","images/stimuli/35.png","images/stimuli/22.png","7","What came after this object?","5","1","within-no-walls"
"","html-keyboard-response","52","119921","0.0-2.0-2.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","53","122182","0.0-2.0-3.8","2258","<img src= images/stimuli/71.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","7","","5","",""
"","html-keyboard-response","54","122686","0.0-2.0-4.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","55","123057","0.0-2.0-5.8","369","<img src= images/stimuli/71.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","56","123557","0.0-2.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","57","127069","0.0-2.0-1.9","3509","<img src= images/stimuli/40.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/18.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/62.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/48.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","40","images/stimuli/18.png","images/stimuli/48.png","images/stimuli/62.png","7","What came after this object?","30","0","across"
"","html-keyboard-response","58","127571","0.0-2.0-2.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","59","129669","0.0-2.0-3.9","2097","<img src= images/stimuli/40.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","7","","30","",""
"","html-keyboard-response","60","130170","0.0-2.0-4.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","61","130507","0.0-2.0-5.9","334","<img src= images/stimuli/40.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","62","131011","0.0-2.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","63","134519","0.0-2.0-1.10","3505","<img src= images/stimuli/34.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/66.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/16.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/21.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","34","images/stimuli/16.png","images/stimuli/66.png","images/stimuli/21.png","7","What came after this object?","35","0","across"
"","html-keyboard-response","64","135024","0.0-2.0-2.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","65","136157","0.0-2.0-3.10","1129","<img src= images/stimuli/34.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","7","","35","",""
"","html-keyboard-response","66","136659","0.0-2.0-4.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","67","137457","0.0-2.0-5.10","794","<img src= images/stimuli/34.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","68","137960","0.0-2.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","69","142445","0.0-2.0-1.11","4483","<img src= images/stimuli/84.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/81.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/8.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/27.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","3","84","images/stimuli/27.png","images/stimuli/81.png","images/stimuli/8.png","7","What came after this object?","8","1","within-walls"
"","html-keyboard-response","70","142949","0.0-2.0-2.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","71","144294","0.0-2.0-3.11","1344","<img src= images/stimuli/84.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","7","","8","",""
"","html-keyboard-response","72","144798","0.0-2.0-4.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","73","145431","0.0-2.0-5.11","632","<img src= images/stimuli/84.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","74","145936","0.0-2.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","75","149806","0.0-2.0-1.12","3867","<img src= images/stimuli/23.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/57.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/54.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/3.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","23","images/stimuli/57.png","images/stimuli/3.png","images/stimuli/54.png","7","What came after this object?","36","0","across"
"","html-keyboard-response","76","150310","0.0-2.0-2.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","77","152956","0.0-2.0-3.12","2644","<img src= images/stimuli/23.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","7","","36","",""
"","html-keyboard-response","78","153460","0.0-2.0-4.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","79","153706","0.0-2.0-5.12","243","<img src= images/stimuli/23.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","80","154208","0.0-2.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","81","159995","0.0-2.0-1.13","5782","<img src= images/stimuli/77.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/22.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/70.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/73.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","1","77","images/stimuli/22.png","images/stimuli/70.png","images/stimuli/73.png","7","What came after this object?","7","1","within-no-walls"
"","html-keyboard-response","82","160498","0.0-2.0-2.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","83","161532","0.0-2.0-3.13","1030","<img src= images/stimuli/77.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","7","","7","",""
"","html-keyboard-response","84","162036","0.0-2.0-4.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","85","162344","0.0-2.0-5.13","304","<img src= images/stimuli/77.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","86","162849","0.0-2.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","87","165782","0.0-2.0-1.14","2931","<img src= images/stimuli/17.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/15.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/36.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/72.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","2","17","images/stimuli/36.png","images/stimuli/72.png","images/stimuli/15.png","7","What came after this object?","17","1","within-no-walls"
"","html-keyboard-response","88","166283","0.0-2.0-2.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","89","166932","0.0-2.0-3.14","646","<img src= images/stimuli/17.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","7","","17","",""
"","html-keyboard-response","90","167435","0.0-2.0-4.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","91","168481","0.0-2.0-5.14","1043","<img src= images/stimuli/17.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","92","168984","0.0-2.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","93","171981","0.0-2.0-1.15","2995","<img src= images/stimuli/73.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/84.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/0.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/32.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","2","73","images/stimuli/0.png","images/stimuli/84.png","images/stimuli/32.png","7","What came after this object?","9","0","across"
"","html-keyboard-response","94","172486","0.0-2.0-2.15","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","95","175682","0.0-2.0-3.15","3192","<img src= images/stimuli/73.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","7","","9","",""
"","html-keyboard-response","96","176186","0.0-2.0-4.15","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","97","176520","0.0-2.0-5.15","332","<img src= images/stimuli/73.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","7","","","",""
"","html-keyboard-response","98","177024","0.0-2.0-0.16","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","99","182732","0.0-2.0-1.16","5705","<img src= images/stimuli/86.png width = '400' height = '251.57232704402514'><p>What came after this object?</p><img src= images/stimuli/37.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/52.png width = '400' height = '251.57232704402514' hspace='5'><img src= images/stimuli/65.png width = '400' height = '251.57232704402514' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","3","86","images/stimuli/65.png","images/stimuli/52.png","images/stimuli/37.png","7","What came after this object?","16","1","within-walls"
"","html-keyboard-response","100","183233","0.0-2.0-2.16","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","101","184107","0.0-2.0-3.16","872","<img src= images/stimuli/86.png width = '400' height = '251.57232704402514'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_room.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","7","","16","",""
"","html-keyboard-response","102","184609","0.0-2.0-4.16","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","103","185311","0.0-2.0-5.16","700","<img src= images/stimuli/86.png width = '400' height = '251.57232704402514'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '400' height = '400' hspace='5'><img src= images/stimuli/ww_table.png width = '400' height = '400' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","7","","","",""
"","html-keyboard-response","104","185813","0.0-2.0-0.17","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
