"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","key_press","test_part","corr_resp","probe","target","foil1","foil2","condition","question","roomNum","sameRoom","context"
"","html-keyboard-response","19","72074","0.0-2.0-5.2","1226.7900000006193","<img src= images/stimuli/9.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","20","72575","0.0-2.0-0.3","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","21","75594","0.0-2.0-1.3","3018.4250000020256","<img src= images/stimuli/37.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/17.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/79.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/63.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","3","37","images/stimuli/63.png","images/stimuli/17.png","images/stimuli/79.png","4","What came after this object?","18","1","within-no-walls"
"","html-keyboard-response","22","76095","0.0-2.0-2.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","23","77650","0.0-2.0-3.3","1554.0800000017043","<img src= images/stimuli/37.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","4","","18","",""
"","html-keyboard-response","24","78152","0.0-2.0-4.3","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","25","78962","0.0-2.0-5.3","810.0700000068173","<img src= images/stimuli/37.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","26","79464","0.0-2.0-0.4","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","27","84210","0.0-2.0-1.4","4745.764999999665","<img src= images/stimuli/22.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/69.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/0.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/84.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","22","images/stimuli/84.png","images/stimuli/69.png","images/stimuli/0.png","4","What came after this object?","7","1","within-walls"
"","html-keyboard-response","28","84711","0.0-2.0-2.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","29","86042","0.0-2.0-3.4","1330.3050000104122","<img src= images/stimuli/22.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","4","","7","",""
"","html-keyboard-response","30","86543","0.0-2.0-4.4","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","31","86874","0.0-2.0-5.4","330.2900000126101","<img src= images/stimuli/22.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","32","87375","0.0-2.0-0.5","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","33","90842","0.0-2.0-1.5","3467.099999994389","<img src= images/stimuli/45.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/48.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/18.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/31.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","1","45","images/stimuli/48.png","images/stimuli/31.png","images/stimuli/18.png","4","What came after this object?","28","1","within-no-walls"
"","html-keyboard-response","34","91344","0.0-2.0-2.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","35","92250","0.0-2.0-3.5","905.3249999997206","<img src= images/stimuli/45.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","4","","28","",""
"","html-keyboard-response","36","92751","0.0-2.0-4.5","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","37","93434","0.0-2.0-5.5","682.0850000076462","<img src= images/stimuli/45.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","38","93935","0.0-2.0-0.6","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","39","105443","0.0-2.0-1.6","11507.089999999152","<img src= images/stimuli/8.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/12.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/61.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/83.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","2","8","images/stimuli/61.png","images/stimuli/12.png","images/stimuli/83.png","4","What came after this object?","10","1","within-no-walls"
"","html-keyboard-response","40","105943","0.0-2.0-2.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","41","106794","0.0-2.0-3.6","849.995000011404","<img src= images/stimuli/8.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","4","","10","",""
"","html-keyboard-response","42","107295","0.0-2.0-4.6","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","43","107338","0.0-2.0-5.6","42.83500000019558","<img src= images/stimuli/8.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","44","107840","0.0-2.0-0.7","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","45","111754","0.0-2.0-1.7","3914.2100000026403","<img src= images/stimuli/87.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/29.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/56.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/85.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","3","87","images/stimuli/85.png","images/stimuli/29.png","images/stimuli/56.png","4","What came after this object?","22","0","across"
"","html-keyboard-response","46","112255","0.0-2.0-2.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","47","113098","0.0-2.0-3.7","842.160000000149","<img src= images/stimuli/87.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","roomType","1","","","","","4","","22","",""
"","html-keyboard-response","48","113599","0.0-2.0-4.7","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","49","114026","0.0-2.0-5.7","426.43999999563675","<img src= images/stimuli/87.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","4","","","",""
"","html-keyboard-response","50","114527","0.0-2.0-0.8","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","51","120275","0.0-2.0-1.8","5746.585000000778","<img src= images/stimuli/10.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/25.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/40.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/45.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","10","images/stimuli/40.png","images/stimuli/45.png","images/stimuli/25.png","4","What came after this object?","29","0","across"
"","html-keyboard-response","52","120776","0.0-2.0-2.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","53","125051","0.0-2.0-3.8","4273.509999999078","<img src= images/stimuli/10.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","4","","29","",""
"","html-keyboard-response","54","125551","0.0-2.0-4.8","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","55","127419","0.0-2.0-5.8","1865.974999993341","<img src= images/stimuli/10.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","4","","","",""
"","html-keyboard-response","56","127920","0.0-2.0-0.9","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","57","135619","0.0-2.0-1.9","7698.480000006384","<img src= images/stimuli/59.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/45.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/49.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/40.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","59","images/stimuli/45.png","images/stimuli/49.png","images/stimuli/40.png","4","What came after this object?","27","0","across"
"","html-keyboard-response","58","136120","0.0-2.0-2.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","59","137283","0.0-2.0-3.9","1161.5600000077393","<img src= images/stimuli/59.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","4","","27","",""
"","html-keyboard-response","60","137785","0.0-2.0-4.9","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","61","138851","0.0-2.0-5.9","1065.149999994901","<img src= images/stimuli/59.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","4","","","",""
"","html-keyboard-response","62","139351","0.0-2.0-0.10","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","63","146763","0.0-2.0-1.10","7410.935000007157","<img src= images/stimuli/86.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/52.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/65.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/37.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","2","86","images/stimuli/65.png","images/stimuli/52.png","images/stimuli/37.png","4","What came after this object?","15","0","across"
"","html-keyboard-response","64","147264","0.0-2.0-2.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","65","151027","0.0-2.0-3.10","3761.259999999311","<img src= images/stimuli/86.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","2","","","","","4","","15","",""
"","html-keyboard-response","66","151528","0.0-2.0-4.10","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","67","151859","0.0-2.0-5.10","329.2500000097789","<img src= images/stimuli/86.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","4","","","",""
"","html-keyboard-response","68","152360","0.0-2.0-0.11","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","69","154931","0.0-2.0-1.11","2567.8250000055414","<img src= images/stimuli/71.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/70.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/22.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/35.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","51","temporalOrder","1","71","images/stimuli/70.png","images/stimuli/35.png","images/stimuli/22.png","4","What came after this object?","4","0","across"
"","html-keyboard-response","70","155432","0.0-2.0-2.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","71","157563","0.0-2.0-3.11","2130.1300000050105","<img src= images/stimuli/71.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","4","","4","",""
"","html-keyboard-response","72","158064","0.0-2.0-4.11","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","73","159067","0.0-2.0-5.11","1002.2400000016205","<img src= images/stimuli/71.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","3","","","","","4","","","",""
"","html-keyboard-response","74","159568","0.0-2.0-0.12","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","75","163203","0.0-2.0-1.12","3633.815000008326","<img src= images/stimuli/69.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/27.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/81.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/44.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","2","69","images/stimuli/81.png","images/stimuli/44.png","images/stimuli/27.png","4","What came after this object?","5","0","across"
"","html-keyboard-response","76","163703","0.0-2.0-2.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","77","169731","0.0-2.0-3.12","6026.7299999977695","<img src= images/stimuli/69.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","4","","5","",""
"","html-keyboard-response","78","170233","0.0-2.0-4.12","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","79","170563","0.0-2.0-5.12","328.2350000081351","<img src= images/stimuli/69.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","3","","","","","4","","","",""
"","html-keyboard-response","80","171064","0.0-2.0-0.13","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","81","173323","0.0-2.0-1.13","2258.240000010119","<img src= images/stimuli/52.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/83.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/17.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/30.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","50","temporalOrder","3","52","images/stimuli/30.png","images/stimuli/83.png","images/stimuli/17.png","4","What came after this object?","14","1","within-no-walls"
"","html-keyboard-response","82","173824","0.0-2.0-2.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","83","174667","0.0-2.0-3.13","842.0199999964098","<img src= images/stimuli/52.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","roomType","1","","","","","4","","14","",""
"","html-keyboard-response","84","175168","0.0-2.0-4.13","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","85","175499","0.0-2.0-5.13","329.9799999949755","<img src= images/stimuli/52.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","86","176000","0.0-2.0-0.14","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
"","html-keyboard-response","87","179827","0.0-2.0-1.14","3826.7800000030547","<img src= images/stimuli/34.png width = '279.3333333333333' height = '175.68134171907755'><p>What came after this object?</p><img src= images/stimuli/16.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/66.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><img src= images/stimuli/21.png width = '279.3333333333333' height = '175.68134171907755' hspace='5'><p>Press 1, 2 or 3.</p>","49","temporalOrder","1","34","images/stimuli/16.png","images/stimuli/66.png","images/stimuli/21.png","4","What came after this object?","35","1","within-walls"
"","html-keyboard-response","88","180328","0.0-2.0-2.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","89","182738","0.0-2.0-3.14","2409.0549999964423","<img src= images/stimuli/34.png width = '279.3333333333333' height = '175.68134171907755'><p>In which type of room was the object?</p><img src= images/stimuli/nw_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_room.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","49","roomType","2","","","","","4","","35","",""
"","html-keyboard-response","90","183239","0.0-2.0-4.14","null","","null","blank","","","","","","","","","",""
"","html-keyboard-response","91","183890","0.0-2.0-5.14","650.0250000099186","<img src= images/stimuli/34.png width = '279.3333333333333' height = '175.68134171907755'><p>At which location in the room was the object?</p><img src= images/stimuli/nw_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><img src= images/stimuli/ww_table.png width = '279.3333333333333' height = '279.3333333333333' hspace='5'><p>Press 1 or 2.</p>","50","tableNum","2","","","","","4","","","",""
"","html-keyboard-response","92","184391","0.0-2.0-0.15","null","<div style=""font-size:60px;"">+</div>","null","fixation","","","","","","","","","",""
